,product_name,countries_en,ingredients_text,traces_en,additives_n,sugar,niacin,citric acid,natural flavor,folic acid),corn syrup,thiamine mononitrate,riboflavin,salt,water
3128,"Greek Frozen Yogurt Bars, Vanilla",United States,"Skim milk, milk, sugar, cream, greek frozen yogurt base (whey protein concentrate, cultured dairy solids [whey protein concentrate, whey powder, nonfat milk, natural flavor], milk protein concentrate, natural flavors), corn syrup, contains 2% or less of: egg yolks, carob bean gum, guar gum, carrageenan, polysorbate 80, vanilla extract.",,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3129,Unsalted Butter,United States,Cream.,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
3130,Golden Corn,United States,"Ingredients: corn, water, sugar, modified corn starch, slat.",,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3131,Pretzel Pieces,United States,"Enriched wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), palm oil, sugar, maltodextrin, mustard powder (mustard [distilled vinegar, mustard seed, salt, turmeric], maltodextrin, modified corn starch, natural f",,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3132,Extra Creamy Dairy Whipped Topping,United States,"Heavy cream, water, sugar, nonfat milk, maltodextrin, contains less than 2% of: cellulose gel, mono and diglycerides, natural and artificial flavor, carrageenan, cellulose gum. pro pellant: nitrous oxide.",,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3133,Original Dairy Whipped Topping,United States,"Cream, water, sugar, corn syrup, nonfat milk, contains less than 2% of: natural and artificial flavor, mono and diglycerides, carrageenan, propellant: nitrous oxide.",,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3134,Thin & Crispy Cookies,United States,"Enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), salted butter (cream, water, salt), sugar,dried cranberries (cranberries, citric acid, elderberry juice concentrate, sunflower oil), light brown sugar, eggs,",,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3135,Crushed Tomatoes,United States,"Organic tomato puree, organic tomatoes, citric acid.",,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3136,Original Dairy Whipped Topping,United States,"Cream, water, sugar, corn syrup, nonfat milk, contains less than 2% of: natural and artificial flavor, mono and diglycerides, carrageenan. propellant: nitrous oxide.",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3137,Extra Creamy Dairy Whipped Topping,United States,"Heavy cream, water, sugar, nonfat milk, maltodextrin, contains less than 2% of: cellulose gel, mono and diglycerides, natural and artificial flavor, carrageenan, cellulose gum. propellant: nitrous oxide.",,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3138,Savory Southwest Rice Pilaf,United States,"Enriched long grain rice (rice, ferric phosphate, niacinamide, thiamine mononitrate and folic acid), enriched orzo (durum semolina [wheat] flour, niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid), southwest seasoning (dehydrated onion, salt, dehydrated tomato, dehydrated green bell pepper, spice, yeast extract, chicken flavor, [chicken, chicken broth, slat, spice extractive, citric acid], dehydrated garlic, expeller pressed canola oil, paprika, garlic powder, less than 2%: silicon dioxide [to prevent caking]),",,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3139,Mandarin Oranges In Light Syrup,United States,"Mandarin oranges, water, sugar, ascorbic acid (to protect color), citric acid",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3140,"Roasted Garlic, Tomato & Basil Rice Pilaf",United States,"Enriched long grain rice (rice, ferric phosphate, niacinamide, thiamine mononitrate and folic acid), enriched orzo (durum semolina [wheat] flour, niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid), roasted garlic, tomato and basil seasoning (dehydrated tomato, yeast extract, garlic powder, dehydrated onion, salt, maltodextrin, tomato powder, spice, expeller pressed canola oil, basil, dehydrated parsley, lemon juice solids, less than 2%: silicon dioxide [to prevent caking]).",,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3141,Golden Hominy,United States,"Golden hominy, water, salt, sodium metabisulfite (for color retention)",,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3142,White Hominy,United States,"Ingredients: prepared white corn, water, salt, sodium bisulfite added to help promote color.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3143,Greek Olive Mix,United States,"Olives, water, red wine vinegar, sea salt, spices, bay leaves, citric acid (acidity regulator).",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3144,Authentic Greek Kalamata Olives,United States,"Olives, water, red wine vinegar, sea salt, grape must.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3145,"Green Olives In Brine, Blue Cheese Stuffed",United States,"Olives, water, blue cheese (cow's milk, cheese culture, rennet, salt, p.roquefortii), cream cheese (skimmed milk, cream, salt, lactic acid culture), sea salt, citric acid (acidity regulator), xanthan gum, locust bean gum.",,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3146,Shredded Sauerkraut,United States,"Cabbage, water, salt.",,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3147,Garlic Stuffed Green Olives In Brine,United States,"Olives, water, pickled garlic, sea salt, citric acid (acidity regulator).",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3148,Jalapeno Stuffed Green Olives In Brine,United States,"Olives, water, pickled jalapeno peppers, sea salt, citric acid (acidity regulator).",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3149,Shredded Sauerkraut,United States,"Ingredients: cabbage, water, salt.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3150,Diced Tomatoes In Tomato Juice,United States,"Cut tomatoes, tomato juice, sugar, salt, garlic powder, onion powder, oregano, basil, calcium chloride, citric acid.",,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3151,Diced Petite Peeled Tomatoes In Tomato Juice,United States,"Tomatoes, tomato juice, salt, citric acid, calcium chloride.",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3152,Popcorn Mini Bags,United States,"Popcorn, partially hydrogenated soybean oil, salt, natural and artificial flavors, soy lecithin, sucralose.",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3153,Mini Bags Popcorn,United States,"Popcorn, partially hydrogenated soybean oil, salt, natural and artificial flavors, soy lecithin, beta carotene (for color).",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3154,Chunk Yellowfin Tuna In Water,United States,"Light yellowfin tuna, water, vegetable broth (carrots, celery, peas, soybeans), salt.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3155,Twisted Bread Sticks,United States,"Dough: enriched flour ls (wheat flour, niacin, reduced iron, ]) thiamine mononitrate, riboflavin, enzyme, folic acid), water, dextrose, contains less than 2% of: wheat gluten, interesterified soybean oil, dried yeast, salt, wheat flour, malted at 35 barley with sulfites, ascorbic acid (dough conditioner), enzymes, lalue* sorbitan monostearate, soybean oil. 6 topping: interesterified soybean oil, 7 yo contains less than 2% of: water, dried parmesan cheese (pasteurized milk, salt, cheese cultures, enzymes,0 powdered cellulose, sorbic acid [preservative]), dehydrated garlic, 8 seasoning (dehydrated garlic, black 8 pepper, salt, brown sugar, dehydrated onion, natural flavor, 3 4 parsley, silicon dioxide), salt, butter (cream, salt), dehydrated onion, natural flavor, soybean oil, annatto (for color).",,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3156,Dijon Mustard,United States,"Water, mustard seed, vinegar, salt, white wine, citric acid, turmeric, tartaric acid, spices.",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3157,"Rolled Corn Tortilla Chips, Spicy Chili & Lime",United States,"Ground corn, vegetable oil (canola, corn, cottonseed, rice, safflower and/or sunflower), salt, citric acid, sugar, yeast extract, maltodextrin, hydrolyzed soy protein, sodium diacetate, red 40 lake, yellow 6 lake, onion powder, extractives of paprika, natural flavor.",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3158,"Black Tea, Orange Spice",United States,"Black tea, orange peels, cloves, natural flavors, cinnamon.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3159,Mixed Vegetables,United States,"Water, carrots, potatoes, peas, corn, green beans, celery, lima beans.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3160,Mixed Vegetables,United States,"Water, carrots, potatoes, peas, corn, green beans, celery, lima beans, salt, calcium chloride (firming agent), onion flavoring.",,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
3161,"X-Treme Rolled Tortilla Chips, Salsa Picante",United States,"Corn, vegetable oil (sunflower and/or rice and/or canola and/or safflower oil), parsley flakes, tomato powder, salt, sugar, onion powder, garlic powder, spice, avocado powder, yeast extract, citric acid, jalapeno pepper, maltodextrin, modified corn starch",,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3162,Rolled Tortilla Chips,United States,"Corn, vegetable oil (sunflower and/or canola and/or safflower and/or rice oil), guacamole seasoning (whey [milk], salt, maltodextrin, cheddar cheese [milk, salt, cheese cultures, enzymes], onion powder, garlic powder, avocado powder, yeast extract, sour c",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3163,Bbq Pork Rib Sandwich,United States,"Fully cooked boneless acid rib-shaped pork patty with barbecue calcil sauce (smoke flavor added): pork, calcil barbecue sauce (water, tomato paste, starcf -sugar, distilled vinegar, molasses, contai salt, modified corn starch, natural hickory smoke flavor",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3164,100% Vegetable Juice,United States,"Tomato juice from concentrate (water, tomato concentrate), reconstituted vegetable juice blend (water and concentrated juice of carrots, celery, beets, parsley, lettuce, watercress, spinach), potassium chloride, salt, vitamin c (ascorbic acid), natural fl",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3165,100% Spicy Vegetable Juice,United States,"Reconstituted vegetable juice blend (water and concentrated juices of tomatoes, carrots, celery, beets, parsley, lettuce, watercress, spinach), salt, natural flavors, vitamin c (ascorbic acid), citric acid.",,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3166,Energy Liquid Water Enhancer With Caffeine,United States,"Water, citric acid, propylene glycol, caffeine, sodium citrate, contains less than 2% of: niacinamide, pyridoxine hydrochloride, vitamin b12, ginseng extract (panax), gurana extract, taurine, natural flavor, sucralose and acesulfame potassium (sweetener),",,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
3167,Liquid Water Enhancer,United States,"Water, propylene glycol, malic acid, citric acid, contains 2% or less of: niacinamide, pyridoxine hydrochloride, vitamin b12, natural flavor, sucralose and acesulfame potassium (sweeteners), potassium citrate, red 40, potassium sorbate and sodium benzoate",,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3168,Original Macaroni & Cheese Dinner,United States,"Enriched macaroni product (wheat flour, durum wheat flour, niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid), maltodextrin, whey, palm oil, cheddar and blue cheese (pasteurized milk, salt, modified tapioca starch, emulsifiers (acetic acid esters if mono-and diglycerides, medium chain triglycerides), lactose, modified corn starch, potassium, chloride, whole milk powder, natural and artificial flavors, soybean oil, mono-and diglycerides, silicon dioxide, guar gum, color (annatto extract, titanium dioxide, yellow 60, sodium caseinate, sodium phosphate, citric acid, potassium phosphate, lactic acid, sodium silicoaluminate.",,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3169,Sweet Peas,United States,"Ingredients: peas, water, sugar, salt.",,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3170,Sweet Peas,United States,"Ingredients: peas, water, sugar, salt.",,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3171,Sweet Peas,United States,"Ingredients: peas, water, sugar, salt.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
3172,Yellow Mustard,United States,"Vinegar, water, mustard seed, salt, turmeric, paprika",,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
3173,Cola,United States,"Carbonated water, high fructose corn syrup, caramel color, phosphoric acid, natural flavor, caffeine.",,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
3174,"Soda, Dr. K",United States,"Carbonated water, high fructose corn syrup, caramel color, phosphoric acid, natural and artificial flavors, sodium benzoate (preservative), caffeine.",,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3175,Sweet Peas & Carrots,United States,"Peas, water, carrots, sugar, salt.",,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3176,Sweet Peas & Carrots,United States,"Peas, water, carrots, sugar, salt.",,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3177,Mini Pancakes,United States,"Enriched bleached wheat flour (flour, niacin, reduced iron, thiamin mononitrate. riboflavin, folic acid), water, buttermilk, sugar, dextrose, soy flour, eggs, canola oil and/or soybean oil, leavening (sodium acid pyrophosphate, potassium bicarbonate, sodium aluminum phosphate, sodium bicarbonate. monocalcium phosphate), whey, artificial flavor (butter derivatives) salt, soy lecithin, dicalcium phosphate, magnesium oxide, vitamin a palmitate, ferric orthophosphate, niacin, d-calcium pantothenate, vitamin 812. folic acid, zinc oxide, pyridoxine hydrochloride, riboflavin, thiamin mononitrate, copper sulfate.",,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
3178,Great Northern Beans,United States,"Prepared great northern beans, water, salt, calcium chloride (firming agent).",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3179,Red Beans,United States,"Prepared small red beans, water, salt, calcium chloride (firming agent).",,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
3180,Butter Beans,United States,"Prepared large lima beans, water, salt, calcium chloride (firming agent), calcium disodium edta (for color retention).",,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
3181,Yellow Mustard,United States,"Vinegar, water, mustard seed, salt, turmeric, paprika.",,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3182,Yellow Mustard,United States,"Vinegar, water, mustard seed, salt, turmeric, paprika.",,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
3183,Soft Baked Pretzels,United States,"Enriched wheat flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, corn syrup, yeast, sodium bicarbonate, sodium carbonate, salt packet: salt.",,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
3184,Bitter-Sweet Orange Marmalade,United States,"Cane sugar, orange juice, orange peel, grapefruit juice, lemon juice, fruit pectin, citric acid.",,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3185,"Enriched Macaroni Product, Oven Ready Lasagna",United States,"Semolina, niacin, ferrous sulfate, thiamin mononitrate, riboflavin, folic acid.",,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3186,Whole White Potatoes,United States,"Ingredients: potatoes, water, salt, calcium chloride, calcium disodium edta (for color retention).",,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3187,Sliced White Potatoes,United States,"Ingredients: potatoes, water, salt, calcium chloride, calcium disodium edta (for color retention).",,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3188,Parmesan Cheese,United States,"Parmesan cheese (cultured part-skim milk, salt, enzymes), cellulose powder (added to prevent caking), potassium sorbate (to protect flavor).",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3189,"Fully Cooked Chicken Wings, Hot & Spicy",United States,"Chicken wing sections, water, contains 2% or less of: modified food starch, alt, sodium phosphates, paprika, spices, whey protein concentrate, flavorings, xanthan gum, citric acid, butter flavor (contains maltodextrin), annatto extract and red #40 (artificial color), natural flavor (contains soybean oil).",,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3190,Fully Cooked Chicken Fries,United States,"Chicken breast with rib meat, water, bleached wheat flour, enriched bleached wheat flour (enriched with niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid), isolated soy protein, contains 2% or less of: seasoning (sugar, salt, hydrolyzed soy protein), dehydrated onion, potassium chloride, dehydrated garlic, spices, partially hydrogenated soybean oil), modified food starch, textured soy flour, yellow corn flour, salt, potassium and sodium phosphate, dextrose, oleoresin paprika and annatto, partially hydrogenated soybean and cottonseed oil, sugar, yeast, leavening (sodium acid pyrophosphate, sodium bicarbonate).",,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3191,Leaf Spinach,United States,"Ingredients: spinach, water, salt.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3192,Leaf Spinach,United States,"Ingredients: spinach, water.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3193,Leaf Spinach,United States,"Ingredients: spinach, water, salt",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3194,Leaf Spinach,United States,"Spinach, water, salt.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3195,Shredded Sauerkraut,United States,"Prepared cabbage, water, salt, sodium pholufite (to promote color retention).",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3196,Tortilla Chips,United States,"Corn masa flour, water, vegetable oil (cottonseed, corn, palm, and/or sunflower), salt.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3197,Original Tomato Ketchup,United States,"Tomato concentrate, high fructose corn syrup, distilled vinegar, corn syrup, salt, contains 2% or less of: spice, onion powder, natural flavors.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3198,"Kettle Chips, Sea Salt & Balsamic Vinegar",United States,"Potatoes, vegetable oil (cottonseed oil, corn oil, canola oil) seasoning (maltodextrin, dextrose, sea salt, sugar, vinegar solids [white, balsamic, malt], citric acid, sunflower oil, modified corn starch, extract of paprika), sea salt",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3199,Cut Yams Sweet Potatoes In Syrup,United States,"Sweet potatoes, water, corn syrup, sugar.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3200,Cut Yams Sweet Potatoes In Syrup,United States,"Sweet potatoes, water, corn syrup, sugar.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3201,Pretzel Thins,United States,"Enriched wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), sugar, salt, corn syrup, barley malt extract.",,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3202,"Stewed Tomatoes With Basil, Garlic & Oregano In Tomato Juice, Italian Style",United States,"Tomatoes, tomato juice, sugar, salt, dried onion, dried celery, dried bell pepper, garlic powder, calcium chloride, citric acid, natural flavors, oregano, basil.",,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3203,"Peeled Tomatoes In Tomato Juice, Diced",United States,"Tomatoes, tomato juice, contains 2% or less of: calcium chloride, citric acid.",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3204,Whole Peeled Tomatoes In Tomato Juice,United States,"Tomatoes, tomato juice, contains 2% or less of: salt, calcium chloride, citric acid.",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3205,Whole Peeled Tomatoes In Tomato Juice,United States,"Tomatoes, tomato juice, contains 2% or less of: salt, calcium chloride, citric acid.",,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
