product_name,countries_en,ingredients_text,traces_en,additives_n,natural flavor,citric acid,salt,folic acid),niacin,sugar,water,riboflavin,corn syrup,thiamine mononitrate,label
Italian Sausage Pasta,United States,"Pasta (durum semolina, niacin, iron, thiamine mononitrate, riboflavin, folic acid), sauce base (tomatoes, sauteed onions, carrot puree, extra virgin olive and sunflower oils, salt, garlic, basil, sugar, pepper, citric acid), italian sausage (pork, water,",,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Tuna Salad,United States,"Tuna (with water, salt), dressing (lite mayonnaise [water, soybean oil, vinegar, corn starch-modified, egg yolks, sugar, salt, cultured nonfat milk, lactic acid, mustard flour, lemon juice concentrate, xanthan gum, natural flavors, beta-apo-8'-carotenal f",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Coleslaw,United States,"Cabbage, cole slaw dressing (dressing [soybean oil, egg yolk, water, distilled vinegar, salt, sugar, lemon juice concentrate, natural flavor,calcium disodium edta {preservative}], sugar, water, buttermilk [cultured lowfat milk, nonfat milk, salt, sodium c",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Chicken Salad,United States,"Chicken breast meat (with water, seasoning (salt, maltodextrin, natural flavors, onion powder, yeast extract garlic powder, canola oil, carrageenan. silicon dioxide], sodium tripolyphosphate, salt), dressing (mayonnaise [soybean oil, eggs and egg yolks, w",,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1
Egg Salad,United States,"Hard cooked eggs (with water, citric acid, monosodium phosphate, potassium sorbate [preservative]), dressing (mayonnaise [soybean oil, vinegar, egg yolk, high fructose corn syrup, water, salt, natural flavor, calcium disodium edta to protect flavor], must",,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Macaroni Salad,United States,"Pasta (durum semolia, niacin ferrous sulfate, thiamin mononitrate, riboflavin, folic acid), dressing (salad dressing [soybean oil, water, sugar, vinegar, egg yolks, modified corn starch, salt, natuarl flavor, mustard flour, paprika, calcium disodium edta",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Red Bliss Potato Salad,United States,"Potatoes, dressing (sour cream [cream, skim milk, modified corn starch, lactic acid and citric acid, beef gelatin, mono and diglycerides, guar gum, carrageenan, sodium phosphate, natural and artificial flavor], mayonnaise [soybean oil, vinegar, egg yolk,",,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mustard Potato Salad,United States,"Potatoes, dressing (salad dressing [soybean oil, water, sugar, vinegar, egg yolks, modified corn starch, salt, natural flavor, mustard flour, paprika, calcium disodium edta {preservative}], mustard [distilled vinegar, mustard seed, salt, turmeric, spices]",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Edamame Salad,United States,"Edamame, black beans (with water, salt, ferrous gluconate), garbanzo beans (with water, salt, disodium edta for color retention), seasoned rice vinegar (rice vinegar, water, high fructose corn syrup, salt, brown sugar), red peppers, yellow peppers, red on",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Fiesta Slaw,United States,"Green cabbage, roasted red peppers (with water, salt, citric acid), vinaigrette (water, soybean oil, agave syrup, sugar, white wine vinegar, lime juice [water, lime juice concentrate, lime oil], extra virgin olive oil, distilled vinegar, salt, lime puree",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Loaded Baked Potato Salad,United States,"Potatoes, dressing (mayonnaise [soybean oil, egg yolk, water, distilled vinegar, salt, sugar, lemon juice concentrate, natural flavor, calcium disodium edta {preservative}], sour cream [cream, skim milk, modified corn starch, lactic and citric acid, beef",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Citrus Beet Salad,United States,"Beets, orange vinaigrette (vegetable oil [soybean and/or canola oil], water, sugar, orange blossom honey, white wine vinegar, white balsamic vinegar, orange puree concentrate, candied orange peel [orange peel, sugar, ascorbic acid, citric acid, sunflower",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Grilled Chicken Caesar Pasta Salad,United States,"Pasta (durum semolina, niacin, iron, thiamine mononitrate, riboflavin, folic acid), white chicken meat (with water, salt, spices, dehydrated onion, dehydrated garlic), caesar dressing (soybean oil, water, egg yolk, lemon juice concentrate, salt, white win",,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Summer Slaw,United States,"Cabbage, cole slaw dressing (dressing [soybean oil, egg yolk, water distilled vinegar, slat, sugar, lemon juice concentrate, natural flavor, calcium disodium edta {preservative}], sugar, water, buttermilk [cultured lowfat milk, nonfat milk, salt, sodium c",,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Rotini Pasta Salad,United States,"Pasta (semolina [enriched with iron, niacin, thiamine mononitrate, riboflavin, folic acid], tomato solids, dried spinach), italian dressing (water, soybean oil, distilled vinegar, sugar, salt, dehydrated garlic, dehydrated onion, red bell pepper, lemon ju",,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1
Honey Turkey & Cheddar Cheese Sliders,United States,"Roll (enriched wheat and malted barley flour [contains niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid], water, sugar, palm oil, nonfat dry milk, yeast, eggs, contains 2% or less of: salt, natural wheat sour, cultured wheat starch and w",,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1
Honey Ham & Swiss Cheese Sliders,United States,"Roll (enriched wheat and malted barley flour [contains niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid], water, sugar, palm oil, nonfat dry milk, yeast, eggs, contains less than 2% of: salt, natural wheat sour, cultured wheat starch and",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprouted Grain Artisan Bread,United States,"Enriched wheat flour (flour, malted barley flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), water, cracked 10 grain blend (purple whole wheat, barley, red wheat, buckwheat, brown flax, millet, triticale, amaranth, kamut khorasan wheat,",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"King Soopers, City Market, Ancient Grain Artisan Bread",United States,"Enriched wheat flour (flour, malted barley flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), water, cracked purple wheat flakes, yeast, brown flax seed, cracked triticale flakes, contains 2% or less of: dark rye flour, dough conditioner",,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1
"Loaf Cake, Cranberry, Walnut",United States,"Sugar, bleached enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, and folic acid), eggs, water, soybean oil, sliced cranberries, walnuts, emulsifier blend (propylene glycol mono- and diesters of fats and fatty acids, mon",,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Pumpkin Loaf Cake,United States,"Enriched bleached wheat flour (flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), sugar, eggs, water, soybean oil, pumpkin, emulsifier blend (propylene glycol mono- and diesters of fats and fatty acids, mono- and diglycerides, soy",,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Loaf Cake, Apple Cinnamon",United States,"Sugar, bleached enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, and folic acid), eggs, soybean oil, water, apples (apples, ascorbic acid, citric acid, calcium chloride, salt), emulsifier blend (propylene glycol mono- a",,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"The Kroger Co, Brownie, Colossal",United States,"Brownie-sugar, enriched wheat flour bleached (flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), palm oil, corn syrup solids, cocoa processed with alkali, soybean oil, contains 2% or less of artificial flavor, caramel color, cornstarch, e",,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Fresh Bakery Goodness, Naan Tandoor Baked Original",United States,"Enriched wheat flour (wheat flour, ascorbic acid, niacin, reduced iron, thiamine mononitrate, riboflavin, enzymes, folic acid), water, soybean and/or canola oil, sugar, salt, baking powder (sodium acid pyrophosphate, sodium bicarbonate, corn starch, monoc",,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Flatbread, Original",United States,"Enriched wheat flour (wheat flour, ascorbic acid, niacin, reduced iron, thiamine mononitrate, riboflavin, enzymes, folic acid), water, oat hull fiber, soybean and / or canola oil, cultured wheat flour, salt, sugar, gum arabic, inactive yeast, lactic acid,",,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Crunch Cake,United States,"Enriched wheat flour bleached (flour bleached (flour, niacin, iron thiamine mononitrate, riboflavin, folic acid), sugar, eggs, soybean oil, water, mango, food starch-modified (corn), dextrose, leavening (sodium aluminum phosphate, baking soda, monocalcium",,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Bourbon Pecan Pie,United States,"Dark corn syrup (dark corn syrup, refiner's syrup, caramel flavor, salt, sodium benzoate, caramel color), eggs, sugar, enriched flour (wheat flour with niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), pecans, vegetable oil (palm, soybe",,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Creamstyle Assorted Cheesecake,United States,"Cream cheese (milk, cream, cheese culture, salt, carob bean gum), sugar, sour cream (cultured pasteurized light cream and nonfat milk, enzyme), skim milk, eggs, enriched bleached flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin,",,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Cream Style Classic Cheesecake,United States,"Cream cheese (milk, cream, cheese culture, salt, carob bean gum), sour cream (cultured pasteurized light cream and nonfat milk, enzyme), sugar, skim milk, eggs, enriched bleached flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin,",,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Strawberry Swirl Cheesecake,United States,"Cream cheese (milk, cream, cheese culture, salt, carob bean gum), sugar, sour cream (cultured pasteurized light cream and nonfat milk, enzyme), enriched bleached flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), eggs",,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Creamstyle Classic Cheesecake,United States,"Cream cheese (milk, cream, cheese culture, salt, carob bean gum), sugar, sour cream (cultured pasteurized light cream and nonfat milk, enzyme), enriched bleached flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), eggs",,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Glazed Sour Cream Cake Donut Holes,United States,"Enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, sugar, palm oil, dextrose, soybean oil, defatted soy flour, whey, leavening (sodium acid pyrophosphate, baking soda), egg yolks, salt, wheat starch, m",,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sour Cream Donuts,United States,"Sugar, water, palm oil, calcium carbonate, calcium sulfate, agar, locust bean gum, artificial flavor, dextrose, corn starch, sodium phosphate, mono-and diglycerides, salt.",,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Plain Cake Donuts,United States,"Enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, sugar, palm oil, soybean oil, defatted soy flour, leavening (baking soda, sodium acid pyrophosphate, sodium aluminum phosphate, monocalcium phosphate, glucono delta lactone). contains less than 2% of: glycerin, dextrose, wheat starch, milk protein concentrate, potassium sorbate and sorbic acid and sodium propionate (preservatives), salt, mono- and diglycerides, egg white, toasted wheat germ, lactose, soy lecithin, egg yolk, sodium stearoyl lactylate, cellulose gum, tapioca dextrin, corn dextrin, guar gum, artificial flavor, yellow 5, yellow 6, karaya gum, enzymes.powder coating: dextrose, modified corn starch, palm oil, titanium dioxide (for color), calcium propionate (preservative), natural and artificial flavor. cinnamon coating: dextrose, modified corn starch, cinnamon, palm oil, rice flour, cocoa processed with alkali, salt, natural and artificial flavor.",,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Glazed Cake Donuts, Blueberry",United States,"Enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, sugar, palm oil, blueberry filling (blueberries, corn syrup, sugar, artificial flavor, water, modified corn starch, citric acid, lemon juice, cellulose gum, cinnamon, blue 1), flavor bits (sugar, corn syrup, modified corn and/or wheat starch, corn cereal, partially hydrogenated soybean and/or cottonseed oil, natural and artificial flavor, salt, red 40, blue 2, green 3, blue 1), soybean oil, defatted soy flour, leavening (baking soda, sodium acid pyrophosphate, sodium aluminum phosphate, monocalcium phosphate, glucono delta lactone). contains less than 2% of: glycerin, dextrose, wheat starch, milk protein concentrate, salt, mono- and diglycerides, egg white, toasted wheat germ, lactose, soy lecithin, egg yolk, sodium stearoyl lactylate, cellulose gum, tapioca dextrin, corn dextrin, guar gum artificial flavor, yellow 5, yellow 6, karaya gum, enzymes. glaze - sugar, water, palm oil, calcium carbonate, calcium sulfate, agar, locust bean gum, artificial flavor, dextrose, cornsyrup, sodium phosphate, mono- and diglycerides, salt.",,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Tortilla Chips, Ranch",United States,"Corn, vegetable oil (corn, soybean, canola and/or sunflower oil), buttermilk powder, salt, tomato powder, whey, corn maltodextrin, garlic powder, onion powder, corn starch, modified corn starch, corn syrup solids, dextrose, yeast extract, reduced lactose whey, spices, malic acid, natural and artificial flavor, cheddar cheese (milk, cheese cultures, salt, enzymes), vinegar solids, disodium inosinate and guanylate, disodium phosphate, citric acid, lactic acid, blue cheese (milk, cheese cultures, salt, enzymes), extractives of annatto and turmeric, artificial color (red 40, yellow 5, blue 1, titanium dioxide).",,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Tortilla Chips, Spicy Nacho Cheese",United States,"Corn, vegetable oil (corn, soybean, canola and/or sunflower oil), maltodextrin, cheddar and romano cheese (pasteurized milk, salt, cheese cultures, enzymes), whey, salt, dextrose, buttermilk solids, partially hydrogenated soybean oil, butter (cream, salt), spice and spice extractives including extractives of paprika, sugar, garlic powder, onion powder, yeast extract, natural and artificial flavors, citric acid, red 40 lake, parsley, red and green bell pepper, annatto (for color), disodium inosinate and disodium guanylate, yellow 6 lake, lactic acid.",,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Tortilla Chips,United States,"Corn, vegetable oil (corn, soybean, canola and/or sunflower oil), buttermilk powder, salt, tomato powder, whey, corn maltodextrin, garlic powder, onion powder, corn starch, modified corn starch, corn syrup solids, dextrose, yeast extract, reduced lactose",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Tortilla Chips,United States,"Corn, vegetable oil (corn, soybean, canola and/or sunflower oil), maltodextrin, cheddar and romano cheese (pasteurized milk, salt, cheese cultures, enzymes), whey, salt, dextrose, buttermilk solids, partially hydrogenated soybean oil, butter (cream, salt)",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Seafood Salad,United States,"Surimi (fish protein [pollock and/or pacific whiting], water, potato starch, rice wine[water, sauce, alcohol, rice, salt], eggs white, sorbatol, sugar, contains 2% less of: natural & artificial flavors [includes crab], modified tapioca starch, wheat starc",,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Chicken Salad,United States,"Cooked white meat chicken, mayonnaise (soybean oil, water, corn syrup, egg yolk distilled, vinegar, contains 2% or less of: mustard seed, salt, calcium disodium edta [to protect flavor]), celery, water chestnuts, sugar, contains 2% or less of: bread crumb",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Pudding Cake, Triple Berry",United States,"Sugar, enriched bleached flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), eggs, soybean oil, water, blueberries, red raspberries, blackberries. contains 2% or less of: modified corn starch, whey, distilled monoglyce",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Pudding Cake, Cherry",United States,"Sugar, enriched bleached flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin. folic acid), eggs, soybean oil, water, cherry flavored bits (sugar, corn syrup, corn cereal, modified corn starch, partially hydrogenated cottonseed and/o",,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
"Pudding Cake, Cranberry, Orange",United States,"Sugar, enriched bleached flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), eggs, soybean oil, water, cranberries, orange peel. contains 2% or less of: modified corn starch, corn syrup, whey, distilled monoglycerides,",,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Mango Pudding Cake,United States,"Sugar, enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), soybean oil, eggs, water. contains 2% or less of: mangos, corn syrup, modified corn starch, corn starch, whey, salt, monoglycerides, sodium stearoyl l",,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
